district_id,cycle,incumb_status,incumbent_name,challenger_name
PA-08,2012,Challenger,"FITZPATRICK, MICHAEL G.","BOOCKVAR, KATHRYN"
PA-09,2012,Challenger,"SHUSTER, WILLIAM MR.","RAMSBURG, KAREN"
PA-10,2012,Challenger,"MARINO, THOMAS ANTHONY","SCOLLO, PHILIP"
PA-11,2012,Challenger,"BARLETTA, LOU","VINSKO, BILL"
PA-12,2012,Incumbent,"CRITZ, MARK","ROTHFUS, KEITH MR."
PA-13,2012,Incumbent,"SCHWARTZ, ALLYSON Y.","ROONEY, JOSEPH JAMES"
PA-14,2012,Incumbent,"DOYLE, MIKE","HALUSZCZAK, MELISSA ANN"
PA-15,2012,Challenger,"DENT, CHARLES W REP","EATON, J JACKSON"
PA-16,2012,Challenger,"PITTS, JOSEPH R.","STRADER, ARYANNA"
PA-17,2012,Challenger,"CUMMINGS, LAUREEN A.","CARTWRIGHT, MATTHEW A"
PA-18,2012,Challenger,"MURPHY, TIM","MAGGI, LAWRENCE OWEN"
PA-19,2012,Open,,
PR-00,2012,Incumbent,"PIERLUISI, PEDRO R",
RI-01,2012,Incumbent,"CICILLINE, DAVID N","DOHERTY, BRENDAN P."
RI-02,2012,Incumbent,"LANGEVIN, JAMES R","RILEY, MICHAEL G. MR."
SC-00,2012,Open,,
SC-01,2012,Challenger,"SCOTT, TIMOTHY","ROSE, BOBBIE"
SC-02,2012,Challenger,"WILSON, ADDISON (JOE) GRAVES","MILLER, ROBERT L"
SC-03,2012,Challenger,"DUNCAN, JEFF","DOYLE, BRIAN LAMONT"
SC-04,2012,Challenger,"GOWDY, TREY","TOBIAS, JAMES GORDON SR"
SC-05,2012,Open,,"SPRATT, JOHN MCKEE JR HON"
SC-06,2012,Incumbent,"CLYBURN, JAMES E","PRATT, JAMES PHILIP"
SC-07,2012,Challenger,"RICE, TOM","TINUBU, GLORIA BROMELL"
SD-00,2012,Challenger,"NOEM, KRISTI LYNN","VARILEK, MATT"
TN-01,2012,Challenger,"ROE, DAVID PHILLIP DR.","WOODRUFF, ALAN P"
TN-02,2012,Challenger,"DUNCAN, JOHN J REP. JR.","GOODALE, TROY CHRISTOPHER"
TN-03,2012,Challenger,"FLEISCHMANN, CHARLES J","HEADRICK, MARY MARGARET"
TN-04,2012,Challenger,"DESJARLAIS, SCOTT EUGENE","STEWART, RICHARD ERIC"
TN-05,2012,Incumbent,"COOPER, JAMES H.S.","STAATS, RICHARD BRADLEY"
TN-06,2012,Open,,"GORDON, BART"
TN-07,2012,Challenger,"BLACKBURN, MARSHA MRS.","RABIDOUX, GREG ROBERT DR"
TN-08,2012,Open,,"TANNER, JOHN S."
TN-09,2012,Incumbent,"COHEN, STEPHEN IRA","FLINN, GEORGE S. JR."
TX-01,2012,Challenger,"GOHMERT, LOUIE","MCKELLAR, SHIRLEY JONETTA  DR"
TX-02,2012,Challenger,"POE, TED","DOUGHERTY, JAMES SAMPSON"
TX-03,2012,Challenger,"JOHNSON, SAMUEL ROBERT","LINGENFELDER, JOHN JR."
TX-04,2012,Open,,
TX-05,2012,Challenger,"HENSARLING, JEB HON.","MROSKO, LINDA SUZANNE"
TX-06,2012,Open,,"SANDERS, KENNETH"
TX-07,2012,Challenger,"CULBERSON, JOHN","CARGAS, JAMES P"
TX-08,2012,Challenger,"BRADY, KEVIN","BURNS, NEIL  PAUL"
TX-09,2012,Incumbent,"GREEN, ALEXANDER","MUELLER, STEVE"
TX-10,2012,Challenger,"MCCAUL, MICHAEL","GRANT, DANIEL SCOTT"
TX-11,2012,Open,,
TX-12,2012,Open,,"ROBINSON, DAVID KEITH"
TX-13,2012,Open,,
TX-14,2012,Open,,"LAMPSON, NICHOLAS"
TX-15,2012,Incumbent,"HINOJOSA, RUBEN E.","ZAMORA, EDDIE"
TX-16,2012,Incumbent,"REYES, SILVESTRE","CARRASCO, BARBARA"
TX-17,2012,Open,,"EDWARDS, CHET"
TX-18,2012,Incumbent,"LEE, SHEILA JACKSON","SEIBERT, SEAN ERIC LEE"
TX-19,2012,Open,,
TX-20,2012,Open,,"CASTRO, JOAQUIN MR."
TX-21,2012,Challenger,"SMITH, LAMAR","DUVAL, CANDACE"
TX-22,2012,Challenger,"OLSON, PETER G","ROGERS, LAKESHA"
TX-23,2012,Challenger,"CANSECO, FRANCISCO RAUL QUICO R.","GALLEGO, PETE"
TX-24,2012,Challenger,"MARCHANT, KENNY E MR.","RUSK, TIMOTHY EDWARD"
TX-25,2012,Challenger,"WILLIAMS, ROGER","HENDERSON, ELAINE M."
TX-26,2012,Challenger,"BURGESS, MICHAEL C. DR.","SANCHEZ, DAVID"
TX-27,2012,Challenger,"FARENTHOLD, RANDOLPH BLAKE","HARRISON, ROSE MEZA"
TX-28,2012,Incumbent,"CUELLAR, HENRY R.","UNDERWOOD, BRYAN KEITH"
TX-29,2012,Incumbent,"GREEN, RAYMOND E. 'GENE'","MORALES, ROGELIO 'ROY' JR"
TX-30,2012,Incumbent,"JOHNSON, EDDIE BERNICE","BRODEN, STEPHEN EDWARD"
TX-31,2012,Challenger,"CARTER, JOHN R. REP.","HARRELL, MARY BETH"
TX-32,2012,Challenger,"SESSIONS, PETE","MCGOVERN, KATHERINE SAVERS"
TX-33,2012,Challenger,"LEE, AL","ALAMEEL, DAVID DR."
TX-34,2012,Challenger,"GARZA, ADELA","VELA, FILEMON MR."
TX-35,2012,Incumbent,"DOGGETT, LLOYD","NARVAIZ, SUSAN"
TX-36,2012,Challenger,"TAKACH, STEPHEN VINCENT","MARTIN, MAX OWEN"
UT-01,2012,Challenger,"BISHOP, ROBERT","MCALEER, DONNA"
UT-02,2012,Challenger,"STEWART, CHRIS","SEEGMILLER, F JAY"
UT-03,2012,Challenger,"CHAFFETZ, JASON","SIMONSEN, SOREN DAHL"
UT-04,2012,Incumbent,"MATHESON, JAMES D","LOVE, MIA"
VA-01,2012,Challenger,"WITTMAN, ROB","COOK, ADAM"
VA-02,2012,Challenger,"RIGELL, EDWARD SCOTT MR.","HIRSCHBIEL, PAUL ODELL JR"
VA-03,2012,Incumbent,"SCOTT, ROBERT C","LONGO, DEAN JAY"
VA-04,2012,Challenger,"FORBES, J RANDY","WARD, ELLA P"
VA-05,2012,Challenger,"HURT, ROBERT","DOUGLASS, JOHN WADE"
VA-06,2012,Challenger,"GOODLATTE, ROBERT W","SCHMOOKLER, ANDY"
VA-07,2012,Challenger,"CANTOR, ERIC IVAN","POWELL, ERNEST WAYNE"
VA-08,2012,Incumbent,"MORAN, JAMES P JR","MURRAY, J PATRICK"
VA-09,2012,Challenger,"GRIFFITH, H MORGAN","FLACCAVENTO, ANTHONY JUDE"
VA-10,2012,Challenger,"WOLF, FRANK R","CABRAL, KRISTIN"
VA-11,2012,Incumbent,"CONNOLLY, GERRY","PERKINS, CHRISTOPHER S"
VI-00,2012,Incumbent,"CHRISTENSEN, DONNA M","REDFIELD, HOLLAND II"
VT-00,2012,Incumbent,"WELCH, PETER","BEAUDRY, PAUL"
WA-01,2012,Incumbent,"DELBENE, SUZAN K","KOSTER, JOHN"
WA-02,2012,Incumbent,"LARSEN, RICK","MATTHEWS, DAN"
WA-03,2012,Open,,"BAIRD, BRIAN N."
WA-04,2012,Challenger,"HASTINGS, DOC","CLOUGH, JERAME V"
WA-05,2012,Challenger,"RODGERS, CATHY MCMORRIS","COWAN, RICH"
WA-06,2012,Open,,"KILMER, DEREK"
WA-07,2012,Incumbent,"MCDERMOTT, JAMES","BEMIS, RONALD S"
WA-08,2012,Challenger,"REICHERT, DAVE","PORTERFIELD, KAREN"
WA-09,2012,Incumbent,"SMITH, D ADAM","POSTMA, JAMES LEE"
WA-10,2012,Challenger,"MURI, RICHARD W","HECK, DENNIS"
WI-01,2012,Challenger,"RYAN, PAUL D.","ZERBAN, ROB"
WI-02,2012,Incumbent,"BALDWIN, TAMMY","LEE, CHAD"
WI-03,2012,Incumbent,"KIND, RON","BOLAND, RAYMOND G"
WI-04,2012,Incumbent,"MOORE, GWENDOLYNNE","SEBRING, DANIEL P"
WI-05,2012,Open,,
WI-06,2012,Challenger,"PETRI, THOMAS","KALLAS, JOSEPH C."
WI-07,2012,Challenger,"DUFFY, SEAN","KREITLOW, PATRICK"
WI-08,2012,Challenger,"RIBBLE, REID","WALL, JAMES RICHARD JR"
WV-01,2012,Challenger,"MCKINLEY, DAVID B.","THORN, SUSAN CAROL"
WV-02,2012,Challenger,"CAPITO, SHELLEY MOORE MS.","BARTH, ANNE MRS."
WV-03,2012,Incumbent,"RAHALL, NICK JOE II","SNUFFER, RICHARD RAY MR."
WY-00,2012,Challenger,"LUMMIS, CYNTHIA MARIE","WENDT, DAVID ALLAN"
