cycle,district_id,checkpoint_date,pvi,abs_pvi,incumb_status,cook_ordinal,cand_ratio_t,r_ratio_t,generic_ballot,party_share_final,funded
2014,FL-20,2014-08-05,26.10346106505017,26.10346106505017,Incumbent,3,0.003689229672476634,0.0001647828371236841,-5.8,0.0,0
2014,FL-21,2014-08-05,-6.707063416602949,6.707063416602949,Incumbent,-1,0.006723475613750837,0.0002950465429314182,-5.8,0.0,0
2014,FL-22,2014-08-05,7.92701110812219,7.92701110812219,Incumbent,2,0.006689433412403944,0.00028254205273686305,-5.8,0.0,0
2014,FL-23,2014-08-05,5.290088644609193,5.290088644609193,Incumbent,2,0.015716994429345748,0.004342534851906878,-5.8,0.0,0
2014,FL-24,2014-08-05,26.86007770418651,26.86007770418651,Incumbent,3,0.0014765868053002312,9.705943229926334e-05,-5.8,0.0,0
2014,FL-26,2014-08-05,-5.3717735987451976,5.3717735987451976,Challenger,-2,0.008523351583343084,0.004334484032310307,-5.8,0.027741412774083055,1
2014,GA-01,2014-08-05,-9.338075294766407,9.338075294766407,Open,-2,9.087468255433185e-05,0.018899553690989567,-5.8,0.0,0
2014,GA-02,2014-08-05,3.2435955198042765,3.2435955198042765,Incumbent,2,0.004920126422576916,0.00032132519828883394,-5.8,0.0,0
2014,GA-04,2014-08-05,26.368184394606217,26.368184394606217,Incumbent,3,0.004964038099281527,0.0,-5.8,0.0,0
2014,GA-05,2014-08-05,31.892357754569606,31.892357754569606,Incumbent,3,0.004142279674310765,0.0,-5.8,0.0,0
2014,GA-06,2014-08-05,-12.44589773553291,12.44589773553291,Challenger,-3,7.566266185512977e-06,0.009456750110158342,-5.8,0.0,0
2014,GA-07,2014-08-05,8.481636073280551,8.481636073280551,Challenger,2,0.00010921045509764813,0.0025180906670294774,-5.8,0.0,0
2014,GA-08,2014-08-05,-16.510851096950546,16.510851096950546,Challenger,-3,0.0,0.005300104431272823,-5.8,0.0,0
2014,GA-09,2014-08-05,-23.031996818710944,23.031996818710944,Challenger,-3,0.00011205725287201188,0.004034784493663232,-5.8,0.0,0
2014,GA-10,2014-08-05,-15.057241628373404,15.057241628373404,Open,-3,0.0003325883690005732,0.0,-5.8,6.8644446774410094e-06,0
2014,GA-12,2014-08-05,-7.63401355344136,7.63401355344136,Incumbent,-2,0.005246730482575888,0.009978044699937075,-5.8,0.030049056930156186,1
2014,GA-13,2014-08-05,27.507513349372736,27.507513349372736,Incumbent,3,0.007761538235167289,0.0,-5.8,0.0,0
2014,HI-01,2014-08-05,14.514952454064334,14.514952454064334,Challenger,3,0.0,0.0004295962036131257,-5.8,0.003934147621752018,1
2014,HI-02,2014-08-05,14.587435870590864,14.587435870590864,Incumbent,3,0.006796675531964581,0.0,-5.8,0.0,0
2014,IA-01,2014-08-05,-3.23919947167052,3.23919947167052,Open,-1,0.005604007740370355,0.0029065282791570324,-5.8,0.013612060478099305,1
2014,IA-02,2014-08-05,-4.036017317545893,4.036017317545893,Incumbent,0,0.002870439648477024,0.0017927461919456662,-5.8,0.00552986809347684,1
2014,IA-03,2014-08-05,-2.591819058935757,2.591819058935757,Open,0,0.004296923891386591,0.0077574964163749415,-5.8,0.03820936058901683,1
2014,IA-04,2014-08-05,-15.527668627078642,15.527668627078642,Challenger,-3,0.0038590655500833925,0.007102842631461046,-5.8,0.0004850276449309549,0
2014,ID-01,2014-08-05,-22.463689738740225,22.463689738740225,Challenger,-3,0.0011870450382748207,0.0022343032041823832,-5.8,0.0,0
2014,ID-02,2014-08-05,-14.863293758937132,14.863293758937132,Challenger,-3,0.0001462743285408927,0.019515405550652905,-5.8,0.0,0
2014,IL-01,2014-08-05,21.557606615631734,21.557606615631734,Incumbent,3,0.0022203940483148305,0.0,-5.8,0.0,0
2014,IL-02,2014-08-05,19.498388941928752,19.498388941928752,Incumbent,3,0.010668730683466415,0.00020846581056827989,-5.8,0.0005961756628911992,0
2014,IL-03,2014-08-05,20.7490927090049,20.7490927090049,Incumbent,3,0.0035612828422554228,0.0001613008764743505,-5.8,0.0,0
2014,IL-04,2014-08-05,23.590651459594714,23.590651459594714,Incumbent,3,0.002971671892614717,0.0,-5.8,0.0,0
2014,IL-05,2014-08-05,18.68377102039282,18.68377102039282,Incumbent,3,0.005139964828140283,0.0,-5.8,0.0,0
2014,IL-06,2014-08-05,3.3013832950879953,3.3013832950879953,Challenger,1,2.3284316089700576e-05,0.023644331464736497,-5.8,0.0,0
2014,IL-07,2014-08-05,36.705380273468435,36.705380273468435,Incumbent,3,0.0027112494427799626,0.0,-5.8,0.0,0
2014,IL-08,2014-08-05,6.424280826815448,6.424280826815448,Incumbent,2,0.006536666049561123,0.0017661639934403032,-5.8,7.157287115946085e-05,0
2014,IL-09,2014-08-05,20.158433724412745,20.158433724412745,Incumbent,3,0.00945853678465061,0.0005153893972300887,-5.8,0.0,0
2014,IL-10,2014-08-05,11.04113176541972,11.04113176541972,Challenger,2,0.00886262682660377,0.007862354815778344,-5.8,0.031092223445991992,1
2014,IL-11,2014-08-05,5.085982935594202,5.085982935594202,Incumbent,2,0.004966801875913129,0.004046594227978886,-5.8,4.6329516413239384e-05,0
2014,IL-12,2014-08-05,-23.83831770974748,23.83831770974748,Incumbent,-3,0.005411054146772248,0.0036945978772082665,-5.8,0.03998836450409971,1
2014,IL-13,2014-08-05,3.4188055743444465,3.4188055743444465,Challenger,1,0.0059004998552489194,0.013034225143222862,-5.8,0.008356684454482002,1
2014,IL-14,2014-08-05,3.54197654493737,3.54197654493737,Challenger,1,0.00021614391822606874,0.006042024872392295,-5.8,0.0,0
2014,IL-15,2014-08-05,-21.8139353277361,21.8139353277361,Challenger,-3,0.00011909731562187942,0.012135376148522753,-5.8,0.0,0
2014,IL-16,2014-08-05,-13.631151449570353,13.631151449570353,Challenger,-3,5.474096200395522e-05,0.01016585869909476,-5.8,0.0,0
2014,IL-17,2014-08-05,2.1001234628320264,2.1001234628320264,Incumbent,1,0.004815825557096405,0.0019135404671630997,-5.8,0.011713989090380917,1
2014,IN-01,2014-08-05,3.573714791027988,3.573714791027988,Incumbent,2,0.006052356867554311,3.842437893392216e-05,-5.8,0.0,0
2014,IN-02,2014-08-05,-14.123373420505617,14.123373420505617,Challenger,-3,0.0023827458441595937,0.005536682149062033,-5.8,0.0,0
2014,IN-04,2014-08-05,-18.261366892061144,18.261366892061144,Challenger,-3,0.00012241156054720168,0.005824677008142974,-5.8,0.0,0
2014,IN-05,2014-08-05,-12.021418015673689,12.021418015673689,Challenger,-3,0.00010958484047491742,0.00580611820343674,-5.8,0.0,0
2014,IN-06,2014-08-05,-19.774364527800465,19.774364527800465,Open,-3,0.00012466763453533025,0.004834647370551656,-5.8,0.0,0
2014,IN-07,2014-08-05,18.607074845547505,18.607074845547505,Incumbent,3,0.004752727164377371,0.0001377015820737017,-5.8,0.0,0
2014,IN-08,2014-08-05,-19.049853045606127,19.049853045606127,Challenger,-3,7.024890240910418e-05,0.0036157042704769906,-5.8,0.0,0
2014,IN-09,2014-08-05,-16.1330901327918,16.1330901327918,Challenger,-3,0.000395301034148142,0.0068115311102658555,-5.8,0.0,0
2014,KS-01,2014-08-05,-18.35642947387447,18.35642947387447,Challenger,-3,0.0006028339027594074,0.003691671219230507,-5.8,0.0,0
2014,KS-02,2014-08-05,-10.919753167294175,10.919753167294175,Challenger,-3,0.002550715187070689,0.005764680705536516,-5.8,0.0,0
2014,KS-03,2014-08-05,-2.001934384644852,2.001934384644852,Challenger,-1,0.0007223879741196837,0.005452210228100087,-5.8,0.0001015126380532238,0
2014,KS-04,2014-08-05,-14.574908575782132,14.574908575782132,Challenger,-3,0.0,0.014832718387780067,-5.8,0.0,0
2014,KY-01,2014-08-05,-24.043650607051916,24.043650607051916,Open,-3,0.0,0.007314337737567677,-5.8,0.0,0
2014,KY-02,2014-08-05,-21.47130501822055,21.47130501822055,Challenger,-3,0.0008726244471871377,0.006918205841210283,-5.8,2.5658088584812605e-05,0
2014,KY-03,2014-08-05,8.079431177631157,8.079431177631157,Incumbent,3,0.0033398447224664094,0.00046956061079995716,-5.8,4.06067286597777e-05,0
2014,KY-05,2014-08-05,-32.1729608712165,32.1729608712165,Challenger,-3,2.1440279844819462e-05,0.007967212843306527,-5.8,0.0,0
2014,KY-06,2014-08-05,-9.185896454494886,9.185896454494886,Challenger,-3,0.0033755197349334873,0.007001490922409076,-5.8,0.00017334861093050888,0
2014,LA-02,2014-08-05,25.16643417438329,25.16643417438329,Incumbent,3,0.004473265261115131,0.0,-5.8,0.0,0
2014,LA-03,2014-08-05,-21.06595306282636,21.06595306282636,Challenger,-3,0.00019988293050135652,0.010690562919792625,-5.8,0.0,0
2014,LA-04,2014-08-05,-13.802598221073296,13.802598221073296,Open,-3,2.789064146530556e-07,0.006860836000310614,-5.8,0.0,0
2014,LA-05,2014-08-05,-16.599572159228913,16.599572159228913,Open,-3,0.0018463616735976917,0.009278027902305518,-5.8,0.002402069596192416,1
2014,LA-06,2014-08-05,-18.66232902104467,18.66232902104467,Open,-3,0.0010174605483164695,0.0,-5.8,0.0,0
2014,MA-01,2014-08-05,8.575942547188976,8.575942547188976,Incumbent,3,0.008647602531694923,0.0,-5.8,0.0,0
2014,MA-02,2014-08-05,12.66908430464133,12.66908430464133,Incumbent,3,0.005923163325659602,0.0001250683300843818,-5.8,0.0,0
2014,MA-03,2014-08-05,11.100187597102483,11.100187597102483,Incumbent,3,0.005215091896710474,1.0632377370598902e-05,-5.8,0.0,0
2014,MA-04,2014-08-05,11.65184581520879,11.65184581520879,Incumbent,3,0.010840025427559418,0.0001560184819496265,-5.8,0.0,0
2014,MA-05,2014-08-05,22.981622359533727,22.981622359533727,Incumbent,3,0.021093151433641384,0.0005700376693355741,-5.8,0.0,0
2014,MA-06,2014-08-05,10.243287841991489,10.243287841991489,Challenger,2,0.006516228252339371,0.004627050353465021,-5.8,0.008298884911766155,1
2014,MA-07,2014-08-05,35.552286282446815,35.552286282446815,Incumbent,3,0.0036086365959920727,0.0,-5.8,0.0,0
2014,MA-08,2014-08-05,14.729375410314466,14.729375410314466,Incumbent,3,0.010282143429462471,0.0,-5.8,0.0,0
2014,MA-09,2014-08-05,5.6093782672373695,5.6093782672373695,Incumbent,2,0.002400680456309834,0.0024410045598027633,-5.8,0.0,0
2014,MD-01,2014-08-05,-11.511437051533768,11.511437051533768,Challenger,-3,0.002684582363755741,0.003996050249702631,-5.8,0.0,0
2014,MD-02,2014-08-05,6.588015915525597,6.588015915525597,Incumbent,2,0.006457258883151667,5.7486516749799904e-05,-5.8,0.0,0
2014,MD-03,2014-08-05,8.507214711156301,8.507214711156301,Incumbent,3,0.00473013490807123,0.0,-5.8,0.0,0
2014,MD-04,2014-08-05,40.07215890845792,40.07215890845792,Incumbent,3,0.0035076343566776635,0.0002647277422201431,-5.8,0.0,0
2014,MD-05,2014-08-05,13.90135693169312,13.90135693169312,Incumbent,3,0.022018612004989207,0.0,-5.8,0.0,0
2014,MD-06,2014-08-05,1.142896202854865,1.142896202854865,Incumbent,1,0.005428836568988893,0.005312469561228856,-5.8,0.0,0
2014,MD-07,2014-08-05,30.226960116774826,30.226960116774826,Incumbent,3,0.004855686768909815,0.0,-5.8,0.0,0
2014,MD-08,2014-08-05,29.458751280694372,29.458751280694372,Incumbent,3,0.007399133840752255,0.0,-5.8,0.0,0
2014,ME-01,2014-08-05,8.0535576548473,8.0535576548473,Incumbent,3,0.0014071504502458163,0.00014253698258454174,-5.8,0.0,0
2014,ME-02,2014-08-05,-5.701764426813255,5.701764426813255,Open,-2,0.0057946683513647925,0.005946486967553769,-5.8,0.014104398353127125,1
2014,MI-01,2014-08-05,-12.864139449304293,12.864139449304293,Challenger,-3,0.002891988329948339,0.0077536066945473854,-5.8,0.005853009530337896,1
2014,MI-02,2014-08-05,-16.32899492778914,16.32899492778914,Challenger,-3,0.0002588383543683292,0.006248803020245509,-5.8,0.0,0
2014,MI-03,2014-08-05,0.5192327169860678,0.5192327169860678,Challenger,0,0.000610564537791956,0.011438014354021081,-5.8,0.0,0
2014,MI-04,2014-08-05,-5.202260954909226,5.202260954909226,Open,-2,4.3655082803130456e-05,0.020141653925828853,-5.8,0.0,0
2014,MI-05,2014-08-05,-14.539167945315114,14.539167945315114,Incumbent,-3,0.0035330131669726035,0.0,-5.8,0.0,0
2014,MI-06,2014-08-05,10.536606251083619,10.536606251083619,Challenger,2,0.001400471850209339,0.008901898337287798,-5.8,0.01955646048192103,1
2014,MI-07,2014-08-05,-2.55840954579728,2.55840954579728,Challenger,-1,0.003074999932520917,0.00483098737464097,-5.8,0.0,0
2014,MI-08,2014-08-05,-0.8913436295996224,0.8913436295996224,Open,0,0.0005115334230787053,0.0018531786112158367,-5.8,0.0,0
2014,MI-09,2014-08-05,-17.85195581310617,17.85195581310617,Incumbent,-3,0.01002500184875209,0.00029822858621619483,-5.8,0.0,0
2014,MI-11,2014-08-05,6.989361726624355,6.989361726624355,Challenger,1,0.00780028540179177,0.02237538007263932,-5.8,0.0,0
2014,MI-12,2014-08-05,22.83353465712751,22.83353465712751,Open,3,0.0030863951189355923,6.448920604010394e-05,-5.8,0.0,0
2014,MI-13,2014-08-05,24.1254278498976,24.1254278498976,Incumbent,3,0.005310061948088767,0.0,-5.8,0.0,0
2014,MN-01,2014-08-05,-7.847842235909125,7.847842235909125,Incumbent,-2,0.006032046902439276,0.002526490491519583,-5.8,0.0,0
2014,MN-02,2014-08-05,-0.14427997792423597,0.14427997792423597,Challenger,0,0.0032969424080764283,0.009841201684776481,-5.8,0.0,0
2014,MN-03,2014-08-05,6.6782863467643505,6.6782863467643505,Challenger,1,0.0007166935418517122,0.008689603048677526,-5.8,0.0,0
2014,MN-04,2014-08-05,16.427906101446403,16.427906101446403,Incumbent,3,0.004013406316980076,0.00035023329035479384,-5.8,0.0,0
2014,MN-05,2014-08-05,29.534822063444928,29.534822063444928,Incumbent,3,0.013244622473681418,8.523091828502239e-05,-5.8,0.0,0
2014,MN-06,2014-08-05,-12.677496490338452,12.677496490338452,Open,-3,0.0023581204530594363,0.020425014568892723,-5.8,0.0,0
2014,MN-07,2014-08-05,-19.328215156854412,19.328215156854412,Incumbent,-3,0.0032472787514136224,0.0033120823779518443,-5.8,0.03689680729227292,1
2014,MN-08,2014-08-05,-8.04388507656337,8.04388507656337,Incumbent,-2,0.005462742664005435,0.0089124965021382,-5.8,0.060645867186023585,1
2014,MO-01,2014-08-05,27.249169270162675,27.249169270162675,Incumbent,3,0.002510269666318581,0.0,-5.8,0.0,0
2014,MO-02,2014-08-05,-7.986075858271152,7.986075858271152,Challenger,-2,0.0,0.006144363166401697,-5.8,0.0,0
2014,MO-04,2014-08-05,-22.699460623660684,22.699460623660684,Challenger,-3,0.00019506909875324964,0.0027561557927280322,-5.8,0.0,0
2014,MO-05,2014-08-05,10.413225733597686,10.413225733597686,Incumbent,3,0.005515269295014655,0.00026694746540556187,-5.8,0.0,0
2014,MO-06,2014-08-05,-21.2217918081147,21.2217918081147,Challenger,-3,8.562612867458577e-05,0.005913456080866407,-5.8,0.0,0
2014,MO-07,2014-08-05,-24.16088679935535,24.16088679935535,Challenger,-3,0.0002939680118259548,0.005291044621236844,-5.8,0.0,0
2014,MO-08,2014-08-05,-27.92529244087229,27.92529244087229,Challenger,-3,0.002671607544377276,0.011932127561346973,-5.8,0.0,0
2014,MS-01,2014-08-05,-18.345109622786225,18.345109622786225,Challenger,-3,2.9520756490147785e-05,0.00546136086865844,-5.8,0.0,0
2014,MS-02,2014-08-05,11.473888206130106,11.473888206130106,Incumbent,3,0.006754655491532951,0.0,-5.8,0.0,0
2014,NC-01,2014-08-05,2.6847642563189944,2.6847642563189944,Incumbent,1,0.004356101603666041,7.309402674498001e-05,-5.8,0.0,0
2014,NC-02,2014-08-05,11.44542313038604,11.44542313038604,Challenger,2,0.004437592015055347,0.0095592912621,-5.8,0.0,0
2014,NC-03,2014-08-05,-14.845244174580227,14.845244174580227,Challenger,-3,0.0003999140532776987,0.005000647262300081,-5.8,0.0,0
2014,NC-04,2014-08-05,16.04355221243226,16.04355221243226,Incumbent,3,0.0035899241138513645,6.172570831491658e-06,-5.8,0.0,0
2014,NC-05,2014-08-05,-12.9346878047449,12.9346878047449,Challenger,-3,0.0,0.002826699127342205,-5.8,0.0,0
2014,NC-06,2014-08-05,4.163220378592431,4.163220378592431,Open,1,0.004288054109587794,0.00823791364530288,-5.8,2.6031265367618523e-05,0
2014,NC-07,2014-08-05,-8.254535703796442,8.254535703796442,Incumbent,-2,0.003524112426561781,0.008517574966651596,-5.8,0.0,0
2014,NC-08,2014-08-05,-19.6845056221601,19.6845056221601,Challenger,-3,5.847951655476966e-05,0.0060747780612594665,-5.8,0.0,0
2014,NC-09,2014-08-05,-5.841307578312968,5.841307578312968,Open,-2,2.503185071511174e-06,0.007217218526326873,-5.8,0.0,0
2014,NC-10,2014-08-05,-22.055350387332396,22.055350387332396,Challenger,-3,0.0004268492543352077,0.004966389094419443,-5.8,0.0,0
2014,NC-11,2014-08-05,-8.230709932398778,8.230709932398778,Challenger,-3,0.00044700675061023294,0.001761471021138546,-5.8,0.0,0
2014,NC-12,2014-08-05,12.402821989006103,12.402821989006103,Incumbent,3,0.004479927591610753,0.0007300810497550588,-5.8,0.0,0
2014,NC-13,2014-08-05,-1.864598296187117,1.864598296187117,Challenger,-1,0.00022444826375355857,0.00766457102792247,-5.8,0.0,0
2014,ND-00,2014-08-05,-20.198325659708185,20.198325659708185,Challenger,-3,0.0010311675900022037,0.0032449291508077796,-5.8,0.0009353763451703675,0
2014,NE-01,2014-08-05,-9.41435049125387,9.41435049125387,Challenger,-3,6.877971638551679e-05,0.0022291491995772047,-5.8,0.0,0
2014,NE-02,2014-08-05,-0.5855479710474842,0.5855479710474842,Challenger,0,0.001233498575073775,0.01171086933619541,-5.8,0.014062492199481478,1
2014,NE-03,2014-08-05,-29.05395314239278,29.05395314239278,Challenger,-3,0.0002375081495884928,0.005937622392008046,-5.8,0.0,0
2014,NH-01,2014-08-05,-0.6241611239493683,0.6241611239493683,Challenger,0,0.0034285337084179104,0.003104390067840203,-5.8,0.030128871299931033,1
2014,NH-02,2014-08-05,1.2041262086251447,1.2041262086251447,Incumbent,1,0.00538015931134591,0.0023286351176839497,-5.8,0.04546930692728692,1
2014,NJ-01,2014-08-05,10.541473432003373,10.541473432003373,Incumbent,3,0.0029304702565724843,0.00022605299829466736,-5.8,0.007584978760622487,1
2014,NJ-02,2014-08-05,-4.761067754946824,4.761067754946824,Challenger,-2,0.0009876389447737157,0.00611743447316053,-5.8,4.63295164132383e-05,0
2014,NJ-03,2014-08-05,4.31835427530044,4.31835427530044,Open,1,0.0019555899787058774,0.019058694809157648,-5.8,0.01724283536372327,1
2014,NJ-04,2014-08-05,-14.584596480441704,14.584596480441704,Challenger,-3,0.0,0.0015086867023754809,-5.8,0.0,0
2014,NJ-05,2014-08-05,3.445661758280183,3.445661758280183,Challenger,1,0.002318862050976897,0.0049133491826384565,-5.8,4.6329516413239384e-05,0
2014,NJ-06,2014-08-05,8.090405096667297,8.090405096667297,Incumbent,3,0.04156191721508149,0.0002649648126725982,-5.8,0.0,0
2014,NJ-07,2014-08-05,-2.1840325062936543,2.1840325062936543,Challenger,-1,0.0004722913835058252,0.005554206118001099,-5.8,0.0,0
2014,NJ-08,2014-08-05,23.722217972151167,23.722217972151167,Incumbent,3,0.0043964580603030705,5.590307206500961e-06,-5.8,0.0,0
2014,NJ-09,2014-08-05,9.263237829680254,9.263237829680254,Incumbent,3,0.006305991850882069,7.73580409810008e-05,-5.8,0.0,0
2014,NJ-10,2014-08-05,30.651816525153706,30.651816525153706,Incumbent,3,0.003477968847758311,0.0,-5.8,0.0,0
2014,NJ-11,2014-08-05,5.375678065707767,5.375678065707767,Challenger,1,0.0006755118011337251,0.006539592521601273,-5.8,0.0,0
2014,NJ-12,2014-08-05,15.154219911894874,15.154219911894874,Open,3,0.003931006763647806,0.0004675986901104827,-5.8,0.0,0
2014,NM-01,2014-08-05,4.293054721329781,4.293054721329781,Incumbent,2,0.003981813006922641,0.0010213241459098533,-5.8,0.0,0
2014,NM-02,2014-08-05,1.5160307331892997,1.5160307331892997,Challenger,0,0.002186453182965261,0.0052990170681308955,-5.8,0.0,0
2014,NM-03,2014-08-05,3.9759876881442278,3.9759876881442278,Incumbent,2,0.006263084237270209,0.00017369231660216623,-5.8,0.0,0
2014,NV-01,2014-08-05,3.1666798532818117,3.1666798532818117,Incumbent,2,0.00453491659438614,0.0003386880522890355,-5.8,0.0,0
2014,NV-02,2014-08-05,-8.147825812678416,8.147825812678416,Challenger,-3,0.0,0.003274392638514119,-5.8,0.0,0
2014,NV-03,2014-08-05,1.8001935367752464,1.8001935367752464,Challenger,0,0.00385351252336765,0.00595583423713445,-5.8,0.0006206111187229787,0
2014,NV-04,2014-08-05,3.217223200349606,3.217223200349606,Incumbent,2,0.006670651203659573,0.0023586903518333776,-5.8,0.005135808564749122,1
2014,NY-01,2014-08-05,-3.6928800390495202,3.6928800390495202,Incumbent,0,0.006531553416074118,0.026341602954733295,-5.8,0.03357274681349977,1
2014,NY-02,2014-08-05,-3.774283387941013,3.774283387941013,Challenger,-2,0.0,0.005647912723321014,-5.8,0.0,0
2014,NY-03,2014-08-05,1.705849946619914,1.705849946619914,Incumbent,1,0.015947927732084016,0.0005069060867531964,-5.8,0.00023262579983118547,0
2014,NY-04,2014-08-05,5.110116322913344,5.110116322913344,Open,2,0.009672213589701462,0.0040636900755714606,-5.8,0.00023242201221087966,0
2014,NY-05,2014-08-05,31.66570070517945,31.66570070517945,Incumbent,3,0.005658305520081426,2.0602444975201678e-05,-5.8,0.0,0
2014,NY-06,2014-08-05,16.45316367287223,16.45316367287223,Incumbent,3,0.004335142995199328,1.8965636196407781e-06,-5.8,0.0,0
2014,NY-07,2014-08-05,32.947096636428,32.947096636428,Incumbent,3,0.00539548493992468,0.0001105812801256679,-5.8,0.0,0
2014,NY-08,2014-08-05,27.20390212058902,27.20390212058902,Incumbent,3,0.0036865861974785526,0.0,-5.8,0.0,0
2014,NY-09,2014-08-05,26.546679495384446,26.546679495384446,Incumbent,3,0.003356695225382894,0.0,-5.8,0.0,0
2014,NY-10,2014-08-05,35.683837953159355,35.683837953159355,Incumbent,3,0.00897965670194263,0.0,-5.8,0.0,0
2014,NY-11,2014-08-05,-5.641502588722533,5.641502588722533,Challenger,-2,0.005008782218665072,0.008676857676309517,-5.8,0.035653079824441734,1
2014,NY-12,2014-08-05,34.68988016555067,34.68988016555067,Incumbent,3,0.00943927783187479,0.0003135319952505983,-5.8,0.0,0
2014,NY-13,2014-08-05,40.02459454905407,40.02459454905407,Incumbent,3,0.0127474537536142,0.0,-5.8,0.0,0
2014,NY-14,2014-08-05,29.655224876126084,29.655224876126084,Incumbent,3,0.01809899484962778,0.0,-5.8,0.0,0
2014,NY-15,2014-08-05,36.766509186357546,36.766509186357546,Incumbent,3,0.0012787981830665045,8.673989495710029e-06,-5.8,0.0,0
2014,NY-16,2014-08-05,20.483740598184923,20.483740598184923,Incumbent,3,0.006033624304151749,0.0,-5.8,0.0,0
2014,NY-17,2014-08-05,2.957058137633134,2.957058137633134,Incumbent,1,0.010135371067033815,0.0004271928670380603,-5.8,0.0,0
2014,NY-18,2014-08-05,0.6565680576901656,0.6565680576901656,Incumbent,1,0.009510669692771144,0.006913460527471376,-5.8,0.021455375933418973,1
2014,NY-19,2014-08-05,-0.9436788799621371,0.9436788799621371,Challenger,0,0.008952517155451986,0.0045109451458595394,-5.8,0.0,0
2014,NY-20,2014-08-05,6.380110330079763,6.380110330079763,Incumbent,2,0.004822268574181305,0.00039587297823579057,-5.8,0.0,0
2014,NY-21,2014-08-05,-9.049076835055661,9.049076835055661,Open,-2,0.002159097019159236,0.007274031205178871,-5.8,4.6484402442175936e-05,0
2014,NY-22,2014-08-05,0.758852657433734,0.758852657433734,Open,0,0.0,0.007130758746378889,-5.8,0.0,0
2014,NY-23,2014-08-05,-12.452534835467782,12.452534835467782,Challenger,-3,0.0035225484123572112,0.012922279917760737,-5.8,0.0006728166354801269,0
2014,NY-24,2014-08-05,-11.822715104854463,11.822715104854463,Incumbent,-2,0.004737039422303576,0.0016036995194040199,-5.8,0.018823932400252617,1
2014,NY-25,2014-08-05,6.997501041410814,6.997501041410814,Incumbent,2,0.0031009733712918978,5.398438186980637e-05,-5.8,0.0,0
2014,NY-26,2014-08-05,8.41704225398517,8.41704225398517,Incumbent,3,0.004314753169880897,5.432418285165868e-05,-5.8,0.0,0
2014,OH-01,2014-08-05,1.4899957446163237,1.4899957446163237,Challenger,0,0.0010093354466447965,0.002907376433563992,-5.8,0.0,0
2014,OH-02,2014-08-05,-24.48289495044701,24.48289495044701,Challenger,-3,0.0006891524630927719,0.004185670818676828,-5.8,0.0,0
2014,OH-03,2014-08-05,19.48297892975578,19.48297892975578,Incumbent,3,0.0028927554155574395,5.146167334926948e-05,-5.8,0.0,0
2014,OH-04,2014-08-05,-20.55908860807346,20.55908860807346,Challenger,-3,3.141583260891041e-05,0.007162275636078708,-5.8,0.0,0
2014,OH-05,2014-08-05,-15.071640600961539,15.071640600961539,Challenger,-3,0.0003501779739158877,0.0027791548805243477,-5.8,0.0,0
2014,OH-06,2014-08-05,-15.378152225349016,15.378152225349016,Challenger,-3,0.0031635760543432885,0.005416588579727014,-5.8,0.0,0
2014,OH-07,2014-08-05,-7.0155130829773595,7.0155130829773595,Challenger,-2,0.00012984041883909558,0.0037652253485908594,-5.8,0.0,0
2014,OH-08,2014-08-05,-14.035211394428032,14.035211394428032,Challenger,-3,0.00022487564134961193,0.13169021914987952,-5.8,0.0004404100560908588,0
2014,OH-09,2014-08-05,-2.6750752258288104,2.6750752258288104,Incumbent,0,0.00315432212544271,2.9442290818825393e-06,-5.8,0.0,0
2014,OH-10,2014-08-05,-4.1762804360223,4.1762804360223,Challenger,-2,0.00013026844721678314,0.00550415942986217,-5.8,0.0,0
2014,OH-11,2014-08-05,28.441346247008543,28.441346247008543,Incumbent,3,0.0032126876622426913,0.0,-5.8,0.0,0
2014,OH-12,2014-08-05,-17.225752396313208,17.225752396313208,Challenger,-3,2.789064146530556e-06,0.01485387232370584,-5.8,0.0,0
2014,OH-13,2014-08-05,-0.4196957081654351,0.4196957081654351,Incumbent,1,0.004837813702108408,2.7304752056924373e-05,-5.8,0.0,0
2014,OH-14,2014-08-05,-9.040584982726719,9.040584982726719,Challenger,-3,0.004397514278895362,0.01106766633304151,-5.8,4.6329516413239384e-05,0
2014,OH-15,2014-08-05,-6.124369085418522,6.124369085418522,Challenger,-2,0.00040450550364452213,0.008716215090169259,-5.8,0.0,0
2014,OK-01,2014-08-05,-14.538246122325646,14.538246122325646,Challenger,-3,3.618615495633139e-05,0.0025036216530189104,-5.8,0.0,0
2014,OK-02,2014-08-05,-28.318688286984766,28.318688286984766,Challenger,-3,0.002163429923279676,0.005999676187235399,-5.8,0.0,0
2014,OK-03,2014-08-05,-25.040406323060722,25.040406323060722,Challenger,-3,4.7479168654438496e-07,0.009477626441232734,-5.8,0.0,0
2014,OK-04,2014-08-05,-19.182424517801458,19.182424517801458,Challenger,-3,0.00010244232610206733,0.004868968757219617,-5.8,0.0,0
2014,OK-05,2014-08-05,-12.644828798930217,12.644828798930217,Open,-3,0.0006900934003670063,0.0,-5.8,0.0,0
2014,OR-01,2014-08-05,17.576673418835615,17.576673418835615,Incumbent,3,0.0037929937360777423,7.171306811722785e-05,-5.8,0.0,0
2014,OR-02,2014-08-05,-15.622567897681755,15.622567897681755,Challenger,-3,0.00032809732494302476,0.02404133949911112,-5.8,0.0,0
2014,OR-03,2014-08-05,22.427199819667493,22.427199819667493,Incumbent,3,0.008110418922379821,0.0,-5.8,0.0,0
